Mean RR,Std RR,Mean HR,RMSSD,NN50,pNN50,VLF peak,LF peak,HF peak,VLF power,VLF power prc,LF power,LF power prc,LF power nu,HF power,HF power prc,HF power nu,LF/HF power,SD1,SD2,ApEn,SampEn,DFA ɑ1,DFA ɑ2,Cor Dim D2,RPA Lmax,RPA Lmean,RPA REC,RPA Det,RPA ShanEn,CCM,Atrial ectopic number,Ventricular ectopic number,Label
0.6618870844678479,0.10764863120059164,0.1240051656009728,0.04989181940309658,0.0,0.0,1.0,0.25925925925925924,0.4054318380911372,0.0005959228355623829,0.05947733381977714,0.000628249902016045,0.16441434614356226,0.09186340085549448,0.005319679396352978,0.8380460309900597,0.9081365991445058,0.004174476232534101,0.106594097634336,0.03305852565841735,0.9546992002743948,0.7825977847650551,0.16663903974372313,0.511851238079761,1.414199296811645e-06,0.07848443843031123,0.02566899429692179,0.06627828780814606,0.5731113448970943,0.19683600684398198,0.8817037068476268,0.0,0.0,1
0.27861954609800177,0.04413935806824804,0.12668808206074622,0.053988072258089076,0.0,0.0,1.0,0.2222222222222222,0.9215946157530817,0.0005959762225769034,0.031075216668881644,0.0016817898414739204,0.12870598341843406,0.1286095501496991,0.009827525415751253,0.8376001164084897,0.8713904498503009,0.006079104973171896,0.05032882798879435,0.027961257880437147,0.86977798359457,0.44573208429210914,0.12281919390701004,0.31550485654543364,0.0,0.10690121786197564,0.03926449223777478,0.11477063712830853,0.6797582551251672,0.26638214838180657,0.8582618562467332,0.0,0.0,1
0.2761807141948743,0.04564287829819447,0.1316484799846042,0.06156214699965529,0.0,0.0,0.8,0.1111111111111111,0.9523144362781845,0.0002775517984415875,0.028196201654816,0.0005495859476150323,0.07996811995157947,0.07982121892167954,0.005390715404290281,0.8857599602467787,0.9201787810783207,0.0035819138945810047,0.05750654258093217,0.02927495306620818,0.9370360458036308,0.4832023972672422,0.0974985831271346,0.3952794019957085,0.0,0.07713125845737483,0.033245381480292005,0.08412628651844696,0.6466876592749142,0.23281168257739587,0.8644489035385915,0.0,0.0,1
0.2746886305525884,0.04395634396990358,0.133976123028121,0.05955070620502676,0.0,0.0,0.8,0.07407407407407407,0.8601549747028763,0.0005958936389046114,0.06842203698990638,0.00044585647080011657,0.07334740965000824,0.07510648124110438,0.00468364518528117,0.8693677598072294,0.9248935187588957,0.003353930328303307,0.05567838269298385,0.03063913738878984,1.0,0.5523892937074184,0.10011776902217819,0.5117737224011529,0.0,0.058186738836265225,0.022356145151381956,0.06070546342577942,0.5301859831996337,0.17396071008440014,0.8814356069289223,0.0,0.0,1
0.533097194738669,0.1052036102995041,0.10729541705676457,0.1570478530531407,0.13095238095238096,0.11775441272608411,1.0,0.0,0.6911959618148112,0.0008334637952987706,0.0223008794763064,0.002139583500850774,0.08282955322940244,0.0823726967313931,0.019854922034825178,0.8863567048880605,0.9176273032686072,0.0037062249264618917,0.1467476168789895,0.05055985944494166,0.7585249060450188,0.4923246297557283,0.1433032372150366,0.40233512999195975,0.029484506002659245,0.02435723951285521,0.024781121850488533,0.13157781610129404,0.6564981103233354,0.19171178457371,0.8633959199471657,0.0,0.0,1
0.5428086724970298,0.13630626727556677,0.07218633901987073,0.09274190185981639,0.011904761904761904,0.01067470664928292,0.6,0.0,0.7390540719772714,0.001559757651708608,0.12492520439035495,0.0017836922420738867,0.10047516384304375,0.2226025658409079,0.005497133989118832,0.9352102958184745,0.7773974341590921,0.011727119208030719,0.17493443096023664,0.053121164688956904,0.7907283152701753,0.5018844894687052,0.1825675090782657,0.6280554791745889,0.021370623984445825,0.2571041948579161,0.3135859087544809,0.7428975627993688,0.9739347069590476,0.6908996661483017,0.8985834922206769,0.0,0.0,1
0.5290309358222924,0.07294063566562718,0.07805215737410304,0.11524168543593073,0.07142857142857142,0.06404823989569754,1.0,0.9259259259259259,0.8294351541777735,0.000500635328043194,0.010806040059968965,0.006016982108730732,0.20760859022604708,0.20493574118463548,0.020555263571431896,0.7737100629756375,0.7950642588153646,0.010568867329361945,0.10747191731492782,0.0360651893809834,0.7785721034671101,0.46530441868472827,0.12902936234564136,0.40895168619764555,0.017210068186739293,0.15020297699594046,0.11390258501114284,0.4037559648022392,0.9335482221358627,0.42499035043391226,0.8829024545059219,0.0,0.0,1
0.5290092389263811,0.13801915348504346,0.13747400075280025,0.20211546784105167,0.20634920634920634,0.18502824858757064,1.0,0.9259259259259259,0.6451162310271571,0.0015630880571923865,0.02662444534225761,0.0028272648252354563,0.06791007225288752,0.06773830246295708,0.031711957947585044,0.8981603030798081,0.9322616975370431,0.003002051449725475,0.18895770970270065,0.0718521389275632,0.6664704006114598,0.6363709225264199,0.10223429145542423,0.4301300998979132,0.24065620695823864,0.036535859269282815,0.02327961416895225,0.0582027153880461,0.4487504715058442,0.14493044279626344,0.8755323850675911,0.0,0.0,1
0.5413381863915251,0.10201729876826032,0.10295098879842168,0.1423284269114647,0.11507936507936507,0.10466718095657924,0.8,0.07407407407407407,0.5836765899769517,0.0038606677365796986,0.10908309445367832,0.0032125502602902674,0.13069862114184688,0.1369639230639673,0.017469280378047843,0.7916503477322439,0.8630360769360327,0.006533678854814169,0.13298121992491643,0.058613413688848,0.6872716441472647,0.49535593835868696,0.18750753044480767,0.5116029073921468,0.03084968105335473,0.08254397834912043,0.04437641466041179,0.14771112875789877,0.6887283341281302,0.2544187844225331,0.877977822705006,0.0,0.01282051282051282,1
0.533075436552091,0.12085788956199085,0.1239168639261562,0.169786614261926,0.1626984126984127,0.14630093702331662,0.6,0.48148148148148145,0.7833554233901194,0.004219347481764494,0.10920289317651545,0.0055099459813806335,0.2094839113739783,0.21921700322817722,0.017333390712861114,0.7163596509234342,0.780782996771823,0.011501312013974894,0.15866686497956606,0.07615020014520506,0.6218245650779887,0.571648257060761,0.11790756212628102,0.44713623347670167,0.07836855309761773,0.09336941813261164,0.039303798019642074,0.09476872947930412,0.6366176381826578,0.22325276522110118,0.8732825756120918,0.0,0.01282051282051282,1
0.5285172231693867,0.09066377375181311,0.13888647972772386,0.11320161840636228,0.023809523809523808,0.02134941329856584,0.4,0.037037037037037035,0.5375968591892977,0.01136472655184735,0.3154692499607699,0.007345901360400587,0.3008773481961681,0.3591246993631591,0.01183466684989586,0.512630016144112,0.6408753006368412,0.02269495268724014,0.10623479366642367,0.24854791299676934,0.46515982460007016,0.22821652098010303,0.3507020273533894,0.8592214681391395,0.2051225531647308,0.32205683355886333,0.1823969308876359,0.40831364472521176,0.9825409332592122,0.571928720839285,0.9624124305758857,0.0,0.01282051282051282,1
0.5383067111786916,0.09209111865609146,0.107157986639482,0.07500892736161262,0.003968253968253968,0.0037377311116183524,1.0,0.2962962962962963,0.5647057006394455,0.009345947587176067,0.20999125687153083,0.015177921107064389,0.31752262533254494,0.5657776162071763,0.010893777315668464,0.5225120852242912,0.43422238379282385,0.051229724801586086,0.13138368429070021,0.11378185069978093,0.6953326331791411,0.23190044900954482,0.3762288594005097,0.622491258717546,0.0943643614315272,0.19079837618403248,0.04533447532477393,0.2656344165682049,0.8099278494299038,0.2892726679365429,0.9437341658085427,0.0,0.01282051282051282,1
0.5638907189850848,0.13316445299622906,0.09526619247372406,0.12209024510185855,0.011904761904761904,0.011735547061634018,0.4,0.2962962962962963,0.5493654085512815,0.01042269266092795,0.24048790538003276,0.013668259314942135,0.34588491226327556,0.532624706022789,0.011138911526093009,0.560818279133975,0.46737529397721134,0.04509646064128326,0.11463867738787996,0.09288628038151517,0.6585813042130639,0.24429422905902837,0.37838007880579666,0.483268671437128,0.06763655233340488,0.22868741542625168,0.029300214945551496,0.2273381992779906,0.7206615217746546,0.21886115417142785,0.9243698542079505,0.0,0.01282051282051282,1
0.6119123281480422,0.11467957135560831,0.1276323002101705,0.1331866780115479,0.027777777777777776,0.027298166230054776,0.8,0.2222222222222222,0.38399775656378404,0.009858975139215053,0.13337759968620622,0.018170214930605562,0.36577994945581116,0.3879978387793527,0.02605635213232067,0.5534801883467074,0.6120021612206477,0.025600060849019012,0.12492657242461172,0.14052017316361357,0.4894820531674133,0.6763260606505415,0.3559645609941296,0.5510667840037738,0.16573501723629372,0.17050067658998647,0.062024207263902294,0.3088773281866144,0.859600511678996,0.3464079938479355,0.9370786320226472,0.0,0.01282051282051282,1
0.6668671116521749,0.11545822877151043,0.09932752958452376,0.0969674356762258,0.003968253968253968,0.003986124634858812,1.0,0.0,0.6233133719464772,0.013470995797503082,0.23460043497231514,0.019824690235829997,0.30352056607840083,0.5815463605132679,0.013408603971011618,0.5950090867753748,0.41845363948673214,0.05445604706103887,0.09793266106813624,0.14504902109551368,0.543396566323128,0.8455348629073091,0.4199064427261033,0.5487541131398472,0.15265956254592675,0.38159675236806495,0.06470178738652378,0.32011306745137547,0.8623256023788093,0.34354444011589086,0.922655886313103,0.0,0.01282051282051282,1
0.6277080342880408,0.0967957381852422,0.10877957806709092,0.10287220240703446,0.01984126984126984,0.019805273343009192,0.6,0.0,0.5529567694518491,0.01185443070369251,0.22541014601210074,0.009807337143030745,0.27466525704008427,0.30890563639558677,0.019691881577700826,0.5885089046973877,0.6910943636044133,0.018186325381953476,0.09647618253439501,0.1415118636051142,0.5353727414226549,0.843369954185768,0.3893237489119856,0.6585737959409622,0.16142165937393602,0.38430311231393777,0.0497119336952207,0.2737948556118862,0.8223274619850082,0.294880275297388,0.9221604265939146,0.0,0.02564102564102564,1
0.5798673337086384,0.25329494194324925,0.22505429238940178,0.316367506612213,0.23412698412698413,0.22250690925840627,0.8,0.9259259259259259,0.47615721813909223,0.02097975537614207,0.07860739097594992,0.03906499120607021,0.21592133700664512,0.22180210569157938,0.12119475719351543,0.7274890715627029,0.7781978943084206,0.01167356282353783,0.2956967872502328,0.16396511651773824,0.77589414115086,0.44916631155859943,0.21928978805850088,0.3926444733509448,0.7972502421006405,0.04059539918809202,0.0136257506606354,0.12231775546677365,0.6502334441549876,0.12477102104724985,0.9050617308437834,0.3548387096774194,0.01282051282051282,1
0.5814079043165516,0.23787093251067154,0.23316578862009008,0.2939194866941445,0.19444444444444445,0.18479387379087978,0.4,0.5925925925925926,0.38399775656378404,0.007320584095345006,0.07102815836382954,0.014698712618556686,0.21057082731662846,0.21533735847536742,0.04728376120474563,0.7368772819653364,0.7846626415246326,0.011244821738317645,0.27508053195048543,0.194807124362575,0.7868613935770319,0.4878106795905317,0.2513577550035742,0.6349021639060837,0.7169613211802894,0.06765899864682003,0.03721242139242473,0.1855362903556189,0.8094194304131086,0.2568828462064767,0.9262995957814845,0.3225806451612903,0.02564102564102564,1
0.6027777922540837,0.2600871054974857,0.23366947327725182,0.30803134775105273,0.2261904761904762,0.22023949976403961,0.0,0.5925925925925926,0.38399775656378404,0.004820435639309418,0.02114603349793245,0.03161718102993896,0.21383656224587116,0.21234886326077426,0.10346921588277262,0.7619251978757448,0.7876511367392258,0.011048880124364793,0.28813890467184194,0.17378543828897916,0.7665070979618336,0.47996348090042257,0.3034526023115021,0.5284784057195439,0.8096635410817022,0.036535859269282815,0.013665148211363809,0.13252762144458002,0.5917728828679784,0.12009815117915552,0.9017851340323061,0.41935483870967744,0.02564102564102564,1
0.6056167910465552,0.2583922447267904,0.2249973938839291,0.31171452222418905,0.25396825396825395,0.24804733727810652,0.8,0.7777777777777778,0.39935766682633533,0.01412877305880751,0.05769632755989603,0.03373802320816681,0.20403539635455614,0.20701558818499252,0.11387303953274669,0.7506450483979754,0.7929844118150077,0.010702682178570996,0.2915214200778445,0.15762521246963468,0.7843519025277602,0.46947522226251287,0.23703466471745854,0.3688421036961014,0.8254443588277705,0.03247631935047361,0.009534181816650776,0.11044990004973589,0.578382371329717,0.08408598951350674,0.9410707906162267,0.3225806451612903,0.0,1
0.5180598254266157,0.24469545294719774,0.3598451154654571,0.27758331426644706,0.23015873015873015,0.20350332119134348,0.8,0.1111111111111111,0.35327793603868124,0.0959384925740769,0.6436602876106564,0.03541647468278579,0.35047281396142227,0.5377469520955223,0.028425154042104064,0.2799635834995598,0.4622530479044778,0.04599152453478999,0.2607289119313181,0.4295322614894376,0.5609796389266514,0.28023394081664676,0.3937715393721675,0.7431785526794477,0.5319124444353116,0.3125845737483085,0.11427779833999695,0.3508601918963359,0.9231049739029479,0.46798905729423734,0.9720200752256946,0.16129032258064516,0.05128205128205128,1
0.544769163544256,0.27815132280542265,0.3239401614239634,0.3291488883062447,0.29365079365079366,0.2678492484526967,0.8,0.07407407407407407,0.41471757708888685,0.04170798133469106,0.19719094974491946,0.041490461724048446,0.2892063712355917,0.31936874317852293,0.07962940354425897,0.5905592574918049,0.6806312568214772,0.01907410279802395,0.30886744299812624,0.3825859460238565,0.6782524838967721,0.3625604045876208,0.300155208511483,0.5750396545196362,0.7367251397970359,0.17861975642760486,0.12740507681874907,0.4850291301099976,0.9093491338670414,0.5019801370412866,0.9580668979850426,0.2903225806451613,0.0641025641025641,1
0.26162233375410654,0.08342554176035469,0.18437415193007844,0.09014231447019865,0.011904761904761904,0.01076594345825115,1.0,0.18518518518518517,0.4092649176909904,0.026535234837336504,0.24054284556293318,0.05099265885078676,0.06825164569063363,0.7840368105289127,0.014409792221012425,0.9344592740075037,0.21596318947108722,0.13077280118967194,0.07121372032532494,0.2085973866224823,0.7327930416814743,0.47176080394090253,0.3365044888601423,0.5334236577187833,0.37315038936143763,0.428958051420839,0.06448132673861166,0.3307686078432861,0.8998819912124867,0.35629688058109815,0.9594558090521634,0.0,0.08974358974358974,1
0.2929748099219519,0.10782469829315852,0.1948411665060356,0.0915432149072061,0.015873015873015872,0.014906690942193901,0.6,0.1111111111111111,0.415239667128734,0.04308626557612775,0.3947051281806445,0.04227050375094102,0.09747106298288201,0.7261679752205932,0.015774449608149534,0.9402155891153174,0.27383202477940716,0.09901434720786124,0.0725552345306657,0.18898985048354297,0.6851457618676573,0.4720932093223023,0.38790527749477594,0.4776901020458195,0.1785532040210223,0.41136671177266576,0.09231983913136177,0.4361340589257942,0.9311312905867087,0.42163515090504644,0.9582279041966367,0.0,0.05128205128205128,1
0.32359496917143127,0.08536321764875564,0.1541865122563026,0.08162086114714708,0.011904761904761904,0.011049257759784074,0.0,0.14814814814814814,0.4220480989349232,0.009356990494376029,0.10796089440970275,0.03664222058874621,0.11396880395077434,0.664265093561987,0.01786310137732594,0.8895219912517174,0.335734906438013,0.07577888632650902,0.09994499259737304,0.16242597865922895,0.5526738902698896,0.4978028434228741,0.311429743428826,0.666459782771603,0.1737102602868576,0.22462787550744248,0.076865355700951,0.3455988679907956,0.9273648466566358,0.38555394784307084,0.9547043592154615,0.0,0.05128205128205128,1
0.2800851316104273,0.09434480819107523,0.21288170156221964,0.08444373497159857,0.007936507936507936,0.0073446961202063244,0.6,0.0,0.42770996468169725,0.027157263904536606,0.38842255884304905,0.020940782804816312,0.04619218452974895,0.5575713526236485,0.015545014398884687,0.968379730666644,0.4424286473763518,0.04963359001844357,0.10040059785089643,0.23971763337861146,0.687550161562895,0.4795716436992901,0.2771794299329412,0.7808326117251078,0.23822294285629309,0.4181326116373478,0.10782046004864967,0.3890700349588545,0.9600949387864413,0.4509738695183343,0.9686780224994489,0.0,0.01282051282051282,1
0.29205555344429635,0.09696545017802069,0.19815567203253323,0.08983341987682497,0.01984126984126984,0.018097922192749777,0.8,0.4074074074074074,0.3844277723927603,0.03729294414972649,0.3345279061148154,0.04767471830100592,0.09801992548934846,0.7702211337203654,0.014442872372809789,0.9053656759239915,0.22977886627963454,0.12196730683257051,0.08337003159617327,0.2762327802004308,0.6666720632066356,0.5895076443727025,0.34733807450010945,0.6550130280059496,0.25573551356660507,0.4248985115020298,0.11635478618594247,0.39288993904726166,0.9669934848643617,0.4677926870720155,0.9734466318641475,0.0,0.05128205128205128,1
0.3262605551940089,0.06965005133481089,0.17667436875868409,0.07840108720690503,0.011904761904761904,0.01043880152996175,1.0,0.0,0.40440389898039886,0.00905468209174149,0.16219383486153988,0.019128151266061714,0.03713095949072357,0.5526281043062302,0.01446520311963175,0.9724142827462118,0.44737189569376984,0.048697888299982645,0.10182017248682868,0.3688951856091468,0.5885015395526226,0.5096166989723546,0.3054653544504819,0.697602388621212,0.20209325589463523,0.4438430311231394,0.27899426829982543,0.4035408762116709,0.9691470709951843,0.5697647483225768,0.9802616227664847,0.0,0.1282051282051282,1
0.2515465455153356,0.07128090969565426,0.19349681989290937,0.06857359395533505,0.027777777777777776,0.016826923076923076,0.6,0.07407407407407407,0.36863784630123275,0.0003685941541749033,0.012791077675928238,0.0012570570133834662,0.06333809753912008,0.06263601534763256,0.015331055808283279,0.9103365832629128,0.9373639846523678,0.0027614825416738707,0.06411347925045614,0.05791876570506686,0.8277469558029583,0.4631666911839588,0.3058476661230963,0.29613451669255525,0.0065705590616771704,0.4776725304465494,0.07419905524902867,0.1349550339489736,0.8269069613923113,0.2661503875409311,0.9306235741316864,0.0,0.0,1
0.2552556125773133,0.0682425626589497,0.1855818234251287,0.061784535037604046,0.01984126984126984,0.012111686390532544,0.8,0.07407407407407407,0.36863784630123275,0.0005087920366992267,0.017288999985420272,0.0016348067222969383,0.08107933787050278,0.08038576053167314,0.01558442785186118,0.890857747949064,0.919614239468327,0.0036093622731249203,0.05780850339559573,0.051207245248690934,0.8477135512753696,0.4357529275507954,0.35189504036244734,0.29040215558973537,0.002675326446695929,0.2029769959404601,0.08484871716572631,0.1494339734448338,0.8591386777347901,0.36090738183608306,0.9238972212399272,0.0,0.0,1
0.25891036923236677,0.074663810644958,0.19930806396426418,0.06863352876370228,0.027777777777777776,0.017054753756881418,1.0,0.2222222222222222,0.38399775656378404,0.0005847233681755649,0.019851146328873418,0.0018746181145392257,0.09326714105379842,0.09260127936749558,0.015475056179638774,0.8777742917288969,0.9073987206325046,0.0042112733144372685,0.06427589424112669,0.05859879868348514,0.8498256844712513,0.4646852085822138,0.3012708909332579,0.21199771336818307,0.010247348908596804,0.2259810554803789,0.07751938519861196,0.14530959007349728,0.8315144262336807,0.3134377721828961,0.9224995527970086,0.0,0.0,1
0.24909581179156076,0.08021081158866222,0.21353077169689474,0.0896238335489642,0.05555555555555555,0.0335258847616262,0.8,0.037037037037037035,0.36863784630123275,0.00020569022619631736,0.007905022918504574,0.00031666399661138485,0.013498521937770545,0.01333691523560231,0.014125094728668495,0.9606816028877818,0.9866630847643977,0.000559848736867193,0.08416210897661262,0.05133035178029048,0.8401660967469925,0.4715773646772819,0.2739431732927742,0.24727142585400963,0.005640769291990545,0.14614343707713126,0.07527800329577271,0.12314448688484012,0.8249931895847856,0.3275857663145589,0.9188424794425054,0.0,0.0,1
0.2756220161282329,0.06508700969047469,0.17009695948782014,0.06368951477079593,0.015873015873015872,0.010016822144058723,0.6,0.2222222222222222,0.38399775656378404,0.0010678292713277625,0.04673493257278751,0.0012300588880553031,0.075843831735384,0.07659454427244317,0.012346514424200284,0.8792298576519489,0.923405455727557,0.0034256461896726626,0.0595603392262241,0.07011428399307951,0.8866677451618671,0.5429554857490367,0.3225036342583722,0.3255794136313015,0.024603184348811778,0.3721244925575101,0.06258183972756368,0.20595514314555466,0.7971339886321452,0.2465715715250916,0.9472727808742044,0.03225806451612903,0.05128205128205128,1
